Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,Seasonal Availability,Seasonality,Mannequin Season,Gender,Villager Gender,Style 1,Style 2,Label Themes,Sort Order,Type,Villager Equippable,Catalog,Version Added,Unlocked?,Filename,ClothGroup ID,Internal ID,Unique Entry ID
headband,#REF!,#REF!,Green,No,1400,350,51,Green,Colorful,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Womanly,Cute,Cute,comfy,2,Headgear_HasEar,No,For sale,1.0.0,Yes,CapWigTurban3,1009,11896,j5Rqh4hpw7udSzMkx
headband,#REF!,#REF!,Blue,No,1400,350,51,Blue,Colorful,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Womanly,Cute,Cute,comfy,3,Headgear_HasEar,No,For sale,1.0.0,Yes,CapWigTurban1,1009,11894,mPfXwKGa6z727jCWn
headband,#REF!,#REF!,Purple,No,1400,350,51,Purple,Colorful,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Womanly,Cute,Cute,comfy,4,Headgear_HasEar,No,For sale,1.0.0,Yes,CapWigTurban2,1009,11895,pMiCACYSmotv2pnjM
headgear,#REF!,#REF!,Red,No,910,227,51,Red,Colorful,1x1,820,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,sporty; work,1,Headgear_NoEarNoJaw,No,For sale,1.0.0,Yes,CapCostumeHeadgear0,825,5687,jmnTEJgWu8kHL6CcQ
headgear,#REF!,#REF!,Green,No,910,227,51,Green,Colorful,1x1,820,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,sporty; work,2,Headgear_NoEarNoJaw,No,For sale,1.0.0,Yes,CapCostumeHeadgear2,825,11612,EjbvXi9Trp5gZiWBp
headgear,#REF!,#REF!,Blue,No,910,227,51,Blue,Colorful,1x1,820,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,sporty; work,3,Headgear_NoEarNoJaw,No,For sale,1.0.0,Yes,CapCostumeHeadgear1,825,11611,zP46qRtShEG5TzNzz
headkerchief,#REF!,#REF!,NA,No,490,122,51,Green,Green,1x1,440,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Cool,Active,goth; outdoorsy,1,HeadFullFace,No,For sale,1.0.0,Yes,CapFullfaceHokkamuriGreen,674,5322,K59p7jjXDCpeYStyh
heart bopper,#REF!,#REF!,NA,No,NFS,245,251,Pink,Gray,1x1,NA,NA,Isabelle,,Fireworks Show (1); Fireworks Show (2); Fireworks Show (3); Fireworks Show (4); Fireworks Show (5),Yes,All Year,All Year,NA,Free,Free,Cute,Gorgeous,fairy tale; party; theatrical,1,HeadHairOrnament_Front,Yes,Not for sale,1.4.0,Yes,CapOrnamentFHeartband0,1110,9859,r6NShbHdjPM6Xj4uN
heart hairpin,#REF!,#REF!,Black,No,700,175,51,Black,Gray,1x1,630,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Womanly,Cute,Cute,everyday; fairy tale,1,HeadHairOrnament_Left,Yes,For sale,1.0.0,Yes,CapOrnamentLHearthairpin4,1106,12168,qoHkG5w57FHejH7sW
heart hairpin,#REF!,#REF!,Red,No,700,175,51,Red,Yellow,1x1,630,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Womanly,Cute,Cute,everyday; fairy tale,2,HeadHairOrnament_Left,Yes,For sale,1.0.0,Yes,CapOrnamentLHearthairpin1,1106,12165,nsf444hSHhw4cqT9H
heart hairpin,#REF!,#REF!,Pink,No,700,175,51,Pink,Yellow,1x1,630,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,All Year,Free,Womanly,Cute,Cute,everyday; fairy tale,3,HeadHairOrnament_Left,Yes,For sale,1.0.0,Yes,CapOrnamentLHearthairpin0,1106,9855,FoQyDjHid692cLQsr
heart hairpin,#REF!,#REF!,Green,No,700,175,51,Green,Yellow,1x1,630,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Womanly,Cute,Cute,everyday; fairy tale,4,HeadHairOrnament_Left,Yes,For sale,1.0.0,Yes,CapOrnamentLHearthairpin2,1106,12166,qH6kogG5qtph3XpyQ
heart hairpin,#REF!,#REF!,Blue,No,700,175,51,Blue,Yellow,1x1,630,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Womanly,Cute,Cute,everyday; fairy tale,5,HeadHairOrnament_Left,Yes,For sale,1.0.0,Yes,CapOrnamentLHearthairpin3,1106,12167,BWs2TWo5MnAHfR9Qk
Hello Kitty hat,#REF!,#REF!,NA,No,1500,375,201,White,Red,1x1,NA,NA,Nook Shopping Promotion,Scan the associated Sanrio amiibo card,NA,NA,All Year,All Year,NA,Free,Free,Cute,Cute,fairy tale; theatrical,1,HeadCap,No,Not in catalog,1.9.0,Yes,CapHatKitty0,1279,13165,cJWbC9wsYgFuFFHKC
helmet with goggles,#REF!,#REF!,Black,No,1100,275,51,Black,Black,1x1,990,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Cute,sporty; work,1,Headgear_NoEarNoJaw,No,For sale,1.0.0,Yes,CapCostumeGogglehelmet6,742,10235,oNKeKYrhc57TYvMSQ
helmet with goggles,#REF!,#REF!,Red,No,1100,275,51,Red,Black,1x1,990,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Cute,sporty; work,2,Headgear_NoEarNoJaw,No,For sale,1.0.0,Yes,CapCostumeGogglehelmet4,742,10233,M7hddkFgC8kGhWmS8
helmet with goggles,#REF!,#REF!,Pink,No,1100,275,51,Pink,Black,1x1,990,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Cute,sporty; work,3,Headgear_NoEarNoJaw,No,For sale,1.0.0,Yes,CapCostumeGogglehelmet0,742,5435,GTB58K7ExPYkAxPYj
helmet with goggles,#REF!,#REF!,Yellow,No,1100,275,51,Yellow,Black,1x1,990,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Cute,sporty; work,4,Headgear_NoEarNoJaw,No,For sale,1.0.0,Yes,CapCostumeGogglehelmet7,742,10236,yhhDptKbgXLEAjvsm
helmet with goggles,#REF!,#REF!,Green,No,1100,275,51,Green,Black,1x1,990,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Cute,sporty; work,5,Headgear_NoEarNoJaw,No,For sale,1.0.0,Yes,CapCostumeGogglehelmet1,742,10230,KvThemab48jjKvtnD
helmet with goggles,#REF!,#REF!,Light blue,No,1100,275,51,Aqua,Black,1x1,990,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Cute,sporty; work,6,Headgear_NoEarNoJaw,No,For sale,1.0.0,Yes,CapCostumeGogglehelmet5,742,10234,DExMtuaqW7nmbKpfy
helmet with goggles,#REF!,#REF!,Blue,No,1100,275,51,Blue,Black,1x1,990,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Cute,sporty; work,7,Headgear_NoEarNoJaw,No,For sale,1.0.0,Yes,CapCostumeGogglehelmet3,742,10232,hZsMf2hdM5F4t9GwN
helmet with goggles,#REF!,#REF!,Purple,No,1100,275,51,Purple,Black,1x1,990,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Cute,sporty; work,8,Headgear_NoEarNoJaw,No,For sale,1.0.0,Yes,CapCostumeGogglehelmet2,742,10231,jms7b32h94CH8XZg7
hibiscus hairpin,#REF!,#REF!,White,No,560,140,51,White,Green,1x1,500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,Summer,Free,Free,Elegant,Cute,fairy tale; vacation,1,HeadHairOrnament_Left,Yes,For sale,1.0.0,Yes,CapOrnamentLHibiscus2,1045,10849,79RboM5aoWXKBrJS9
hibiscus hairpin,#REF!,#REF!,Red,No,560,140,51,Red,Green,1x1,500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Elegant,Cute,fairy tale; vacation,2,HeadHairOrnament_Left,Yes,For sale,1.0.0,Yes,CapOrnamentLHibiscus0,1045,8614,eCSHrbwdZvKvfuYA7
hibiscus hairpin,#REF!,#REF!,Pink,No,560,140,51,Pink,Green,1x1,500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,Summer,Free,Free,Elegant,Cute,fairy tale; vacation,3,HeadHairOrnament_Left,Yes,For sale,1.0.0,Yes,CapOrnamentLHibiscus3,1045,10850,WMsj6WkZyxhMKddte
hibiscus hairpin,#REF!,#REF!,Yellow,No,560,140,51,Yellow,Green,1x1,500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Elegant,Cute,fairy tale; vacation,4,HeadHairOrnament_Left,Yes,For sale,1.0.0,Yes,CapOrnamentLHibiscus1,1045,10848,qqegoEzGt7MfWh4sW
hockey mask,#REF!,#REF!,NA,No,1440,360,51,White,White,1x1,1300,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Cool,Active,goth; sporty; work,1,HeadFace,No,For sale,1.0.0,Yes,AccessoryGlassmouthHockeyWhite,923,6041,NDgayuyJk7tRysSQr
horned-ogre mask,#REF!,#REF!,Red,No,1120,280,51,Red,Black,1x1,1000,Poki,Able Sisters,Available from Able Sisters shop only,Setsubun (Able Sisters),Yes,All Year,Winter,NA,Free,Free,Active,Cool,fairy tale; goth,1,HeadFace,Yes,For sale,1.7.0,Yes,CapMaskOgre1,691,11886,WiRKFLenzpeohMDDo
horned-ogre mask,#REF!,#REF!,Green,No,1120,280,51,Green,Black,1x1,1000,Poki,Able Sisters,Available from Able Sisters shop only,Setsubun (Able Sisters),Yes,All Year,Winter,NA,Free,Free,Active,Cool,fairy tale; goth,2,HeadFace,Yes,For sale,1.7.0,Yes,CapMaskOgre2,691,11887,dLJEmnkk9cK4FAaLZ
horned-ogre mask,#REF!,#REF!,Blue,No,1120,280,51,Blue,Black,1x1,1000,Poki,Able Sisters,Available from Able Sisters shop only,Setsubun (Able Sisters),Yes,All Year,Winter,NA,Free,Free,Active,Cool,fairy tale; goth,3,HeadFace,Yes,For sale,1.7.0,Yes,CapMaskOgre0,691,5345,eq6cW8B9LCjCGq72c
hot-dog hood,#REF!,#REF!,NA,No,560,140,51,Red,Red,1x1,500,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,party; theatrical,1,Headgear_HasBang,No,For sale,1.0.0,Yes,CapBangsSausage,712,5369,w2djDRA9FiE4WD6pX
hyacinth crown,#REF!,#REF!,NA,Yes,NFS,640,103,Red,Yellow,1x1,NA,NA,Crafting,,NA,NA,All Year,Spring,NA,Free,Free,Cute,Simple,fairy tale; party; vacation,1,HeadHairOrnament_Top,Yes,Not for sale,1.0.0,Yes,CapOrnamentHyacinth1,552,5096,AupxHTZM4fc5HJBRu
hygiene-safety hood,#REF!,#REF!,White,No,880,220,51,White,White,1x1,790,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,work,1,Headgear_NoEarNoJaw,No,For sale,2.0.0,Yes,CapCostumeHygiene0,1400,14371,HdFsds6waf9hGpkD5
hygiene-safety hood,#REF!,#REF!,Orange,No,880,220,51,Orange,Orange,1x1,790,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,work,2,Headgear_NoEarNoJaw,No,For sale,2.0.0,Yes,CapCostumeHygiene4,1400,14964,9gpzDSLf7nnaXJEm5
hygiene-safety hood,#REF!,#REF!,Yellow,No,880,220,51,Yellow,Yellow,1x1,790,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,work,3,Headgear_NoEarNoJaw,No,For sale,2.0.0,Yes,CapCostumeHygiene3,1400,14963,Wiw5GQuCFKwr64ugY
hygiene-safety hood,#REF!,#REF!,Green,No,880,220,51,Green,Green,1x1,790,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,work,4,Headgear_NoEarNoJaw,No,For sale,2.0.0,Yes,CapCostumeHygiene2,1400,14962,mn4WjJtEQhkep4WKn
hygiene-safety hood,#REF!,#REF!,Blue,No,880,220,51,Aqua,Aqua,1x1,790,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,work,5,Headgear_NoEarNoJaw,No,For sale,2.0.0,Yes,CapCostumeHygiene1,1400,14961,teYgWotWqkNsSzsrp
imitation cow skull,#REF!,#REF!,NA,No,1120,280,51,White,White,1x1,1000,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Cool,Cool,goth; theatrical,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatCowWhite,751,5447,vWz6PnRkqiMa2KJkv
imp hood,#REF!,#REF!,Black,No,1760,440,51,Black,Black,1x1,1600,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Cool,Cute,fairy tale; goth; theatrical,1,Headgear_NoEarNoJaw,No,For sale,1.0.0,Yes,CapCostumeDevil0,758,5464,f7MYQ3k8qYWwTtrcr
imp hood,#REF!,#REF!,Red,No,1760,440,51,Red,Red,1x1,1600,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Cool,Cute,fairy tale; goth; theatrical,2,Headgear_NoEarNoJaw,No,For sale,1.0.0,Yes,CapCostumeDevil1,758,11707,RWdscwMxzzK7X6Sue
impish horns,#REF!,#REF!,White,No,800,200,51,White,Black,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Halloween (days before); Halloween,No,All Year,All Year,NA,Free,Free,Cool,Cute,fairy tale; goth; party,1,HeadHairOrnament_Front,Yes,For sale,1.5.0,Yes,CapOrnamentFHalloween2,1272,13394,qoje9NtnMAPBiusHN
impish horns,#REF!,#REF!,Black,No,800,200,51,Black,Black,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Halloween (days before); Halloween,No,All Year,All Year,NA,Free,Free,Cool,Cute,fairy tale; goth; party,2,HeadHairOrnament_Front,Yes,For sale,1.5.0,Yes,CapOrnamentFHalloween5,1272,13397,2umBNH6JgceHCvFg4
impish horns,#REF!,#REF!,Red,No,800,200,51,Red,Black,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Halloween (days before); Halloween,No,All Year,All Year,NA,Free,Free,Cool,Cute,fairy tale; goth; party,3,HeadHairOrnament_Front,Yes,For sale,1.5.0,Yes,CapOrnamentFHalloween4,1272,13396,ZxK7nJzszYaGGeJbm
impish horns,#REF!,#REF!,Orange,No,800,200,51,Orange,Black,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Halloween (days before); Halloween,No,All Year,All Year,NA,Free,Free,Cool,Cute,fairy tale; goth; party,4,HeadHairOrnament_Front,Yes,For sale,1.5.0,Yes,CapOrnamentFHalloween0,1272,13022,Y75PtX5kAfdszvFej
impish horns,#REF!,#REF!,Green,No,800,200,51,Green,Black,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Halloween (days before); Halloween,No,All Year,All Year,NA,Free,Free,Cool,Cute,fairy tale; goth; party,5,HeadHairOrnament_Front,Yes,For sale,1.5.0,Yes,CapOrnamentFHalloween3,1272,13395,33ap7CB7q4JX7EgZQ
impish horns,#REF!,#REF!,Purple,No,800,200,51,Purple,Black,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Halloween (days before); Halloween,No,All Year,All Year,NA,Free,Free,Cool,Cute,fairy tale; goth; party,6,HeadHairOrnament_Front,Yes,For sale,1.5.0,Yes,CapOrnamentFHalloween1,1272,13393,FhFJTmA2jkKPgpdwM
Jack's face,#REF!,#REF!,NA,No,NFS,1000,573,Orange,Orange,1x1,NA,NA,Jack,Give Jack candy or a lollipop,Halloween,Yes,All Year,All Year,NA,Free,Free,Cool,Gorgeous,fairy tale; goth; party,1,HeadFullFace,No,Not for sale,1.5.0,Yes,CapFullfaceHalloween0,1266,13002,ByH2HdaT4BuioHL8H
jester's cap,#REF!,#REF!,Black & white,No,1900,475,51,Black,White,1x1,1700,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Gorgeous,fairy tale; goth; party; theatrical; work,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatClown1,701,11860,ugMtz99HpaJBEppZS
jester's cap,#REF!,#REF!,Red & blue,No,1900,475,51,Red,Aqua,1x1,1700,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Gorgeous,fairy tale; goth; party; theatrical; work,2,HeadCap,Yes,For sale,1.0.0,Yes,CapHatClown2,701,11861,Th7opeed6gy9YnjG8
jester's cap,#REF!,#REF!,Green & red,No,1900,475,51,Green,Orange,1x1,1700,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Gorgeous,fairy tale; goth; party; theatrical; work,3,HeadCap,Yes,For sale,1.0.0,Yes,CapHatClown3,701,11862,TpcZ2N8qWJhNcPaj3
jester's cap,#REF!,#REF!,Purple & yellow,No,1900,475,51,Purple,Yellow,1x1,1700,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Gorgeous,fairy tale; goth; party; theatrical; work,4,HeadCap,Yes,For sale,1.0.0,Yes,CapHatClown0,701,5385,uzMtDwv5WzzBbLXK2
jockey's helmet,#REF!,#REF!,White,No,1120,280,51,White,Black,1x1,1000,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,sporty; work,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatJockey7,710,11627,6MbsXdjSnfoQzc39M
jockey's helmet,#REF!,#REF!,Black,No,1120,280,51,Black,Black,1x1,1000,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,sporty; work,2,HeadCap,Yes,For sale,1.0.0,Yes,CapHatJockey6,710,11626,AmHMPAJ2qJotdbuiA
jockey's helmet,#REF!,#REF!,Red,No,1120,280,51,Red,Black,1x1,1000,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,sporty; work,3,HeadCap,Yes,For sale,1.0.0,Yes,CapHatJockey5,710,11625,6HEnKgG2N9jQoDN5H
jockey's helmet,#REF!,#REF!,Pink,No,1120,280,51,Pink,Black,1x1,1000,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,sporty; work,4,HeadCap,Yes,For sale,1.0.0,Yes,CapHatJockey0,710,5367,kcuBkLhA6Ju8cK7hm
jockey's helmet,#REF!,#REF!,Orange,No,1120,280,51,Orange,Black,1x1,1000,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,sporty; work,5,HeadCap,Yes,For sale,1.0.0,Yes,CapHatJockey1,710,11621,XuwsforNTPsop2YTa
jockey's helmet,#REF!,#REF!,Yellow,No,1120,280,51,Yellow,Black,1x1,1000,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,sporty; work,6,HeadCap,Yes,For sale,1.0.0,Yes,CapHatJockey3,710,11623,qGcN4thDwgwHxSxGP
jockey's helmet,#REF!,#REF!,Green,No,1120,280,51,Green,Black,1x1,1000,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,sporty; work,7,HeadCap,Yes,For sale,1.0.0,Yes,CapHatJockey2,710,11622,SPkZaA6vtp9GyksEx
jockey's helmet,#REF!,#REF!,Blue,No,1120,280,51,Blue,Black,1x1,1000,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,sporty; work,8,HeadCap,Yes,For sale,1.0.0,Yes,CapHatJockey4,710,11624,4vqFYJqsEBAjCfdQQ
kaffiyeh,#REF!,#REF!,White,No,NFS,800,451,White,Black,1x1,NA,NA,Gulliver,,NA,NA,All Year,All Year,NA,Free,Free,Elegant,Cool,everyday; formal,1,Headgear_NoEar,No,Not for sale,1.0.0,Yes,CapHelmetKandula0,933,6052,BEAno4ew9FkKMfWwk
kaffiyeh,#REF!,#REF!,Black,No,NFS,800,451,Gray,Black,1x1,NA,NA,Gulliver,,NA,NA,All Year,All Year,NA,Free,Free,Elegant,Cool,everyday; formal,2,Headgear_NoEar,No,Not for sale,1.0.0,Yes,CapHelmetKandula2,933,9748,CLcMcBfgd6QoEYYCi
kaffiyeh,#REF!,#REF!,Red,No,NFS,800,451,Red,Black,1x1,NA,NA,Gulliver,,NA,NA,All Year,All Year,NA,Free,Free,Elegant,Cool,everyday; formal,3,Headgear_NoEar,No,Not for sale,1.0.0,Yes,CapHelmetKandula1,933,9747,eT6PXofnHskXrh9Ld
kappa cap,#REF!,#REF!,Green,No,980,245,51,Green,Green,1x1,880,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Cute,Active,fairy tale; party; theatrical,1,Headgear_NoEarNoJaw,No,For sale,1.0.0,Yes,CapCostumeKappa0,683,5331,zo2gb6sjpYjpkd6W8
kappa cap,#REF!,#REF!,Pink,No,980,245,51,Pink,Pink,1x1,880,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Cute,Active,fairy tale; party; theatrical,2,Headgear_NoEarNoJaw,No,For sale,1.0.0,Yes,CapCostumeKappa1,683,11696,FfTJH6jJ3QwpY8ZsX
Kerokerokeroppi pin,#REF!,#REF!,NA,No,700,175,201,White,Aqua,1x1,NA,NA,Nook Shopping Promotion,Scan the associated Sanrio amiibo card,NA,NA,All Year,All Year,NA,Free,Free,Cute,Cool,fairy tale; theatrical,1,HeadHairOrnament_Top,Yes,Not in catalog,1.9.0,Yes,CapOrnamentCKeroppi0,1295,13182,GpZ9kyqBmcuxRdDWa
Kiki & Lala pin,#REF!,#REF!,NA,No,700,175,201,Pink,Yellow,1x1,NA,NA,Nook Shopping Promotion,Scan the associated Sanrio amiibo card,NA,NA,All Year,All Year,NA,Free,Free,Cute,Cute,everyday; fairy tale,1,HeadHairOrnament_Left,Yes,Not in catalog,1.9.0,Yes,CapOrnamentLKikilala0,1284,13170,tQRMpzisyEB86Ggiz
King Tut mask,#REF!,#REF!,NA,Yes,NFS,50000,103,Yellow,Blue,1x1,NA,NA,Crafting,,NA,NA,All Year,All Year,NA,Free,Free,Gorgeous,Gorgeous,formal; goth; party; theatrical,1,HeadFullFace,No,Not for sale,1.4.0,Yes,CapFullfaceKingtut0,790,5607,GnuiKjdcyQhaGEToC
kiwi hat,#REF!,#REF!,NA,No,770,192,51,Brown,Green,1x1,690,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Summer,NA,Free,Free,Cute,Cute,fairy tale; party; theatrical,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatKiwi,638,5276,vvPendWMdGWCSNvNw
knight's helmet,#REF!,#REF!,NA,Yes,NFS,3750,103,Gray,Gray,1x1,NA,NA,Crafting,,NA,NA,All Year,All Year,NA,Free,Free,Cool,Gorgeous,fairy tale; goth,1,HeadFullFace,No,Not for sale,1.0.0,Yes,CapFullfaceKnightIron,686,5334,ChakqZJq8igZjNDcH
knit cap with earflaps,#REF!,#REF!,Gray,No,1000,250,51,Gray,Gray,1x1,900,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Free,Cute,Active,everyday; comfy,1,Headgear_HasBang,No,For sale,1.0.0,Yes,CapBangsEarknit6,713,10949,F3qyTm7oAHPfLcvEC
knit cap with earflaps,#REF!,#REF!,Ruby red,No,1000,250,51,Red,Orange,1x1,900,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Free,Cute,Active,everyday; comfy,2,Headgear_HasBang,No,For sale,1.0.0,Yes,CapBangsEarknit4,713,10947,bXKhWsH9bw8dQmZ7z
knit cap with earflaps,#REF!,#REF!,Pink,No,1000,250,51,Pink,Aqua,1x1,900,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Free,Cute,Active,everyday; comfy,3,Headgear_HasBang,No,For sale,1.0.0,Yes,CapBangsEarknit2,713,10945,wRH25f3yhqqmvTqcC
knit cap with earflaps,#REF!,#REF!,Moss green,No,1000,250,51,Green,Aqua,1x1,900,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Free,Cute,Active,everyday; comfy,4,Headgear_HasBang,No,For sale,1.0.0,Yes,CapBangsEarknit5,713,10948,8QmQoKrircphQa33a
knit cap with earflaps,#REF!,#REF!,Green,No,1000,250,51,Green,Aqua,1x1,900,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,Winter,Free,Free,Cute,Active,everyday; comfy,5,Headgear_HasBang,No,For sale,1.0.0,Yes,CapBangsEarknit3,713,10946,qiEhhb3haazYea64f
knit cap with earflaps,#REF!,#REF!,Blue,No,1000,250,51,Blue,Aqua,1x1,900,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Free,Cute,Active,everyday; comfy,6,Headgear_HasBang,No,For sale,1.0.0,Yes,CapBangsEarknit1,713,10944,AWfqpyaXXNkjTrDRu
knit cap with earflaps,#REF!,#REF!,Beige,No,1000,250,51,Beige,Pink,1x1,900,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Free,Cute,Active,everyday; comfy,7,Headgear_HasBang,No,For sale,1.0.0,Yes,CapBangsEarknit0,713,5370,RzwgjozkxRLE9GEyk
knit cap with earmuffs,#REF!,#REF!,NA,No,1000,250,51,Beige,Brown,1x1,900,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Cute,Active,everyday; outdoorsy; sporty,1,Headgear_HasBang,No,For sale,2.0.0,Yes,CapBangsWinter0,1312,13326,44ybz9H2vZkfkavi3
knit hat,#REF!,#REF!,White,No,560,140,51,White,White,1x1,500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,All Year,Winter,Free,Free,Simple,Simple,everyday; outdoorsy; comfy,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatKnitcap1,597,6880,puALkP9K5hCSFy95L
