Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Pattern Customize Options,Kit Cost,Kit Type,Cyrus Customize Price,Buy,Sell,Color 1,Color 2,Exchange Price,Exchange Currency,Size,Source,Source Notes,Season/Event,Season/Event Exclusive,HHA Base Points,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,HHA Category,Interact,Tag,Outdoor,Lighting Type,Door Deco,Catalog,Version Added,Unlocked?,Filename,Variant ID,Internal ID,Unique Entry ID
fishing-boat flag,#REF!,Marufukumaru - Bounty,Design,NA,NA,No,No,No,NA,NA,None,1000,2200,550,Colorful,Yellow,2000,Poki,2x1.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,ocean,harmonious,None,None,None,No,Shop,No,No lighting,No,For sale,1.0.0,Yes,FtrBigcatchflag_Remake_2_0,2_0,3583,6fkTnq6gtKGNZ2hkd
fishing-boat flag,#REF!,Uomasamaru III - Launch,Design,NA,NA,No,No,No,NA,NA,None,1000,2200,550,Colorful,Yellow,2000,Poki,2x1.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,ocean,harmonious,None,None,None,No,Shop,No,No lighting,No,For sale,1.0.0,Yes,FtrBigcatchflag_Remake_3_0,3_0,3583,FvadFFEchz7wY8inP
floral sconce,#REF!,White,Shade color,NA,NA,No,No,No,NA,NA,None,1000,1200,300,White,Yellow,1100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,European,fantasy,None,None,Lighting,Yes,Lamp,No,Fluorescent,No,For sale,2.0.0,Yes,FtrSconceWall_Remake_0_0,0_0,14524,iBE27zkRKNLkB8PfQ
floral sconce,#REF!,Light blue,Shade color,NA,NA,No,No,No,NA,NA,None,1000,1200,300,Aqua,Gray,1100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,European,fantasy,None,None,Lighting,Yes,Lamp,No,Fluorescent,No,For sale,2.0.0,Yes,FtrSconceWall_Remake_1_0,1_0,14524,78b6qKejGfvbBf7RD
floral sconce,#REF!,Pink,Shade color,NA,NA,No,No,No,NA,NA,None,1000,1200,300,Pink,White,1100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,European,fantasy,None,None,Lighting,Yes,Lamp,No,Fluorescent,No,For sale,2.0.0,Yes,FtrSconceWall_Remake_2_0,2_0,14524,TGjZJid5ER2dheQF7
floral sconce,#REF!,Purple,Shade color,NA,NA,No,No,No,NA,NA,None,1000,1200,300,Purple,Black,1100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,European,fantasy,None,None,Lighting,Yes,Lamp,No,Fluorescent,No,For sale,2.0.0,Yes,FtrSconceWall_Remake_3_0,3_0,14524,6xK4Mijf75JMA3g7P
floral sconce,#REF!,Yellow,Shade color,NA,NA,No,No,No,NA,NA,None,1000,1200,300,Yellow,Green,1100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,European,fantasy,None,None,Lighting,Yes,Lamp,No,Fluorescent,No,For sale,2.0.0,Yes,FtrSconceWall_Remake_4_0,4_0,14524,DKZzTLKChKWLXkL8o
floral sconce,#REF!,Damaged,Shade color,NA,NA,No,No,No,NA,NA,None,1000,1200,300,Beige,Brown,1100,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,European,fantasy,None,None,Lighting,Yes,Lamp,No,Fluorescent,No,For sale,2.0.0,Yes,FtrSconceWall_Remake_5_0,5_0,14524,k5gjFKuHRxhM8FbCG
floral swag,#REF!,Yellow,Color,NA,NA,Yes,Yes,No,NA,1,Normal,1000,NFS,200,Yellow,Aqua,NA,NA,1x1,Crafting,,NA,NA,103,living room,None,None,None,Plant,No,Plants,No,No lighting,No,Not for sale,1.0.0,Yes,FtrFlowerSwag_Remake_0_0,0_0,4027,DixWDRX2EtfWWgGpn
floral swag,#REF!,Pink,Color,NA,NA,Yes,Yes,No,NA,1,Normal,1000,NFS,200,Pink,Green,NA,NA,1x1,Crafting,,NA,NA,103,living room,None,None,None,Plant,No,Plants,No,No lighting,No,Not for sale,1.0.0,Yes,FtrFlowerSwag_Remake_1_0,1_0,4027,dqybXussR5wojtN2z
floral swag,#REF!,Blue,Color,NA,NA,Yes,Yes,No,NA,1,Normal,1000,NFS,200,Purple,Green,NA,NA,1x1,Crafting,,NA,NA,103,living room,None,None,None,Plant,No,Plants,No,No lighting,No,Not for sale,1.0.0,Yes,FtrFlowerSwag_Remake_2_0,2_0,4027,8aQCZQPq5vXgLR343
floral swag,#REF!,White,Color,NA,NA,Yes,Yes,No,NA,1,Normal,1000,NFS,200,White,Yellow,NA,NA,1x1,Crafting,,NA,NA,103,living room,None,None,None,Plant,No,Plants,No,No lighting,No,Not for sale,1.0.0,Yes,FtrFlowerSwag_Remake_3_0,3_0,4027,CA7qXcXwJTNX7RCEB
floral swag,#REF!,Colorful,Color,NA,NA,Yes,Yes,No,NA,1,Normal,1000,NFS,200,Colorful,Green,NA,NA,1x1,Crafting,,NA,NA,103,living room,None,None,None,Plant,No,Plants,No,No lighting,No,Not for sale,1.0.0,Yes,FtrFlowerSwag_Remake_4_0,4_0,4027,K2yF2iMQvn4HPPTaL
formal paper,#REF!,Brown,Frame,NA,NA,No,No,No,NA,NA,None,1000,620,155,Beige,Orange,560,Poki,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,school,den,None,None,None,No,Study,No,No lighting,No,For sale,1.0.0,Yes,FtrTestimonial_Remake_0_0,0_0,4099,BQXoMfr2CcyQetnqz
formal paper,#REF!,Light brown,Frame,NA,NA,No,No,No,NA,NA,None,1000,620,155,White,Yellow,560,Poki,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,school,den,None,None,None,No,Study,No,No lighting,No,For sale,1.0.0,Yes,FtrTestimonial_Remake_1_0,1_0,4099,yPRxJapynrZNcqZ3e
formal paper,#REF!,Dark brown,Frame,NA,NA,No,No,No,NA,NA,None,1000,620,155,Beige,Brown,560,Poki,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,school,den,None,None,None,No,Study,No,No lighting,No,For sale,1.0.0,Yes,FtrTestimonial_Remake_2_0,2_0,4099,sMhxWPv3yYTmJgm5k
fossil doorplate,#REF!,Gray,Color,NA,NA,Yes,Yes,No,NA,1,Normal,1000,NFS,500,Gray,Beige,NA,NA,1x1,Crafting,,NA,NA,103,facility,ancient,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentFossil_Remake_0_0,0_0,5719,vy29qgXL4FjiEdMZG
fossil doorplate,#REF!,Blue,Color,NA,NA,Yes,Yes,No,NA,1,Normal,1000,NFS,500,Blue,Beige,NA,NA,1x1,Crafting,,NA,NA,103,facility,ancient,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentFossil_Remake_1_0,1_0,5719,JFe7SwHRez7oT4ick
fossil plaque,#REF!,NA,NA,NA,NA,No,No,No,NA,NA,None,NA,NFS,2500,Yellow,Brown,NA,NA,1x1,Blathers,Reward for completing the Stamp Rally in the fossil gallery during International Museum Day,International Museum Day,Yes,437,expensive,den,None,None,None,No,Seasonal Decor,No,No lighting,No,Not for sale,1.2.0,Yes,FtrMuseumFossilWall,NA,12484,QeCRAdXPWYzTNry5z
framed art poster,#REF!,NA,NA,NA,NA,No,No,No,NA,NA,None,NA,5000,1250,Colorful,Beige,NA,NA,1x1.5,Donating all art,,NA,NA,251,school,child's room,None,None,None,No,Seasonal Decor,No,No lighting,No,Not for sale,2.0.0,Yes,FtrArtPoster,NA,14589,CP9RCwTsJiefdANHR
framed fossil poster,#REF!,NA,NA,NA,NA,No,No,No,NA,NA,None,NA,5000,1250,Brown,Beige,NA,NA,1x1.5,Donating all fossils,,NA,NA,251,school,child's room,None,None,None,No,Seasonal Decor,No,No lighting,No,Not for sale,2.0.0,Yes,FtrFossilPoster,NA,12961,LBf8pBXzkLJvzSqjM
framed poster,#REF!,Brown,Frame,Flowers,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Brown,White,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_0_0,0_0,13744,hkpogX2qtPoiB5tt6
framed poster,#REF!,Brown,Frame,Typography,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Brown,Beige,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_0_1,0_1,13744,F3y2voR4dXSsgmtzs
framed poster,#REF!,Brown,Frame,Trees,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Brown,Colorful,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_0_2,0_2,13744,ybpxgB6pm3bbtWubE
framed poster,#REF!,Brown,Frame,Pancakes,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Brown,Colorful,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_0_3,0_3,13744,RYokmg424GDL94K8x
framed poster,#REF!,Brown,Frame,Vintage,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Brown,Beige,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_0_4,0_4,13744,bhEEfjWCHq9AdhG37
framed poster,#REF!,Brown,Frame,Ad,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Brown,Aqua,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_0_5,0_5,13744,Q55LN37Zj3YBeaN7a
framed poster,#REF!,Brown,Frame,Photo,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Brown,Gray,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_0_6,0_6,13744,4TkfpZLjHBbCXssQB
framed poster,#REF!,Brown,Frame,Birds,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Brown,Colorful,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_0_7,0_7,13744,kvghnNcW2srA7Ess5
framed poster,#REF!,Gray,Frame,Flowers,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Gray,White,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_1_0,1_0,13744,B65qgEqG5HT2erdsq
framed poster,#REF!,Gray,Frame,Typography,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Gray,Beige,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_1_1,1_1,13744,2BjRNHANuGWu4dyBh
framed poster,#REF!,Gray,Frame,Trees,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Gray,Colorful,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_1_2,1_2,13744,z8kn5Q5vx5L7tnGeT
framed poster,#REF!,Gray,Frame,Pancakes,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Gray,Colorful,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_1_3,1_3,13744,Kipj6TrXnTCg96Fdc
framed poster,#REF!,Gray,Frame,Vintage,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Gray,Beige,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_1_4,1_4,13744,iyq4j9JyP6ari59Qw
framed poster,#REF!,Gray,Frame,Ad,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Gray,Aqua,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_1_5,1_5,13744,AgbGu6Th7YcFKjG8h
framed poster,#REF!,Gray,Frame,Photo,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Gray,Gray,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_1_6,1_6,13744,akuDBawo8nApQbXZs
framed poster,#REF!,Gray,Frame,Birds,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Gray,Colorful,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_1_7,1_7,13744,Fz3P3pQ4887rwRLCk
framed poster,#REF!,White,Frame,Flowers,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,White,White,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_2_0,2_0,13744,XjGZxemB6n5q2qFWt
framed poster,#REF!,White,Frame,Typography,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,White,Beige,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_2_1,2_1,13744,FvNxwjYEMhCkdvkWM
framed poster,#REF!,White,Frame,Trees,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,White,Colorful,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_2_2,2_2,13744,BcE6hypWGn5vouA5n
framed poster,#REF!,White,Frame,Pancakes,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,White,Colorful,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_2_3,2_3,13744,mhzYbSoRAinuxgEpv
framed poster,#REF!,White,Frame,Vintage,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,White,Beige,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_2_4,2_4,13744,a9HSEcLKDcgfbandY
framed poster,#REF!,White,Frame,Ad,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,White,Aqua,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_2_5,2_5,13744,sf8Gv7a3D6tKTHEhC
framed poster,#REF!,White,Frame,Photo,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,White,Gray,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_2_6,2_6,13744,aXwCbgAoJbGXW5DMZ
framed poster,#REF!,White,Frame,Birds,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,White,Colorful,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_2_7,2_7,13744,kM5yE5vZcfFjgfCrx
framed poster,#REF!,Black,Frame,Flowers,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Black,White,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_3_0,3_0,13744,3SFzW9oBwXnYqFwPK
framed poster,#REF!,Black,Frame,Typography,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Black,Beige,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_3_1,3_1,13744,4mcFguweDsQEh5H8c
framed poster,#REF!,Black,Frame,Trees,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Black,Colorful,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_3_2,3_2,13744,JiD954xWtf2HqRoc5
framed poster,#REF!,Black,Frame,Pancakes,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Black,Colorful,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_3_3,3_3,13744,6oMCQ75xmmi8QKQcA
framed poster,#REF!,Black,Frame,Vintage,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Black,Beige,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_3_4,3_4,13744,GCcFz7p6FKpZ8ynts
framed poster,#REF!,Black,Frame,Ad,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Black,Aqua,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_3_5,3_5,13744,oBJRuAAKegGRuNwhL
framed poster,#REF!,Black,Frame,Photo,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Black,Gray,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_3_6,3_6,13744,c2wvn6SqyDoaLRXLE
framed poster,#REF!,Black,Frame,Birds,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Black,Colorful,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_3_7,3_7,13744,3zsf3Ef5Bji4YaNfg
framed poster,#REF!,Red,Frame,Flowers,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Red,White,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_4_0,4_0,13744,jfYpDQR3SevJGZPkB
framed poster,#REF!,Red,Frame,Typography,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Red,Beige,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_4_1,4_1,13744,kZETMGzaCahQRHhbN
framed poster,#REF!,Red,Frame,Trees,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Red,Colorful,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_4_2,4_2,13744,pJeKXPxMJgtHRQnrG
framed poster,#REF!,Red,Frame,Pancakes,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Red,Colorful,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_4_3,4_3,13744,MDMTHkYdBiDoL6ZPB
framed poster,#REF!,Red,Frame,Vintage,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Red,Beige,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_4_4,4_4,13744,Kd623A8qW8FAmKvZu
framed poster,#REF!,Red,Frame,Ad,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Red,Aqua,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_4_5,4_5,13744,X8r9m9HBX7ao3uZrd
framed poster,#REF!,Red,Frame,Photo,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Red,Gray,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_4_6,4_6,13744,inLvqSEAyEPrwSTRf
framed poster,#REF!,Red,Frame,Birds,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Red,Colorful,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_4_7,4_7,13744,b22LdBgKt3CzxpZMj
framed poster,#REF!,Blue,Frame,Flowers,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Blue,White,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_5_0,5_0,13744,w6sTwJn97eyhuSG7R
framed poster,#REF!,Blue,Frame,Typography,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Blue,Beige,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_5_1,5_1,13744,7wvvju3wpGqnJbMAo
framed poster,#REF!,Blue,Frame,Trees,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Blue,Colorful,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_5_2,5_2,13744,v6oGkdzMtXQ9paRAD
framed poster,#REF!,Blue,Frame,Pancakes,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Blue,Colorful,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_5_3,5_3,13744,ASe7XLExPJsJts8f6
framed poster,#REF!,Blue,Frame,Vintage,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Blue,Beige,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_5_4,5_4,13744,fc4yLjheBgk4GywrK
framed poster,#REF!,Blue,Frame,Ad,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Blue,Aqua,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_5_5,5_5,13744,MgN62FoavRZjYMyZ2
framed poster,#REF!,Blue,Frame,Photo,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Blue,Gray,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_5_6,5_6,13744,safm4eggJ5NKtgjRb
framed poster,#REF!,Blue,Frame,Birds,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Blue,Colorful,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_5_7,5_7,13744,yShijPhxQWwrtsawY
framed poster,#REF!,Yellow,Frame,Flowers,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Yellow,White,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_6_0,6_0,13744,RF48HwQ88LXQeFbxc
framed poster,#REF!,Yellow,Frame,Typography,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Yellow,Beige,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_6_1,6_1,13744,nAtwS6GrHTqaNc25n
framed poster,#REF!,Yellow,Frame,Trees,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Yellow,Colorful,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_6_2,6_2,13744,NLmFSquvZHrCYPbRL
framed poster,#REF!,Yellow,Frame,Pancakes,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Yellow,Colorful,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_6_3,6_3,13744,3eR6vwMZHje2xZ8fr
framed poster,#REF!,Yellow,Frame,Vintage,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Yellow,Beige,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_6_4,6_4,13744,Ngr9Lv47EyiFeBiq9
framed poster,#REF!,Yellow,Frame,Ad,Poster design,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1400,350,Yellow,Aqua,1300,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,living room,den,None,None,None,No,Study,No,No lighting,No,For sale,2.0.0,Yes,FtrFrameWall_Remake_6_5,6_5,13744,jduFFzmwLNzbJAkMZ
