Name,Variation,DIY,Buy,Sell,Source,Source Notes,Catalog,Tab,Tag,Customize,Cyrus,Image,HHP Source
Japanese dresser,"['Empress-tree wood', 'Brown', 'Rich brown', 'Black', 'Red', 'Antique']",False,8400,2100,Nook's Cranny; HHP Office,,For sale,housewares,Chest,False,True,"['https://acnhcdn.com/latest/FtrIcon/FtrChestJapan_Remake_0_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrChestJapan_Remake_1_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrChestJapan_Remake_2_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrChestJapan_Remake_3_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrChestJapan_Remake_4_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrChestJapan_Remake_5_0.png']","['Admiral', 'Angus', 'Purrl', 'Kabuki', 'Barold', 'Ken', 'Benjamin', 'Mallary', 'Hamphrey', 'Walt', 'Greta', 'Blanche', 'Snake', 'Toby', 'Wendy', 'Dobie']"
antique wardrobe,"['Brown', 'Natural', 'Black']",False,37000,9250,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",For sale,housewares,Chest,False,True,"['https://acnhcdn.com/latest/FtrIcon/FtrAntiqueChest_Remake_0_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrAntiqueChest_Remake_1_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrAntiqueChest_Remake_2_0.png']","['Pango', 'Olaf', 'Robin', 'Rodeo', 'Olivia', 'Monique', 'Raymond', 'Portia', 'Cherry', 'Nan', 'Kidd', 'Marlo', 'Colton', 'Alice', 'Faith', 'Chops', 'Francine', 'Rhonda', 'Vesta', 'Willow', 'Muffy', 'Caroline', 'Marshal', 'Apparel Shop']"
clothes closet,"['White', 'Black', 'Orange', 'Blue', 'Pink', 'Light blue']",False,3100,775,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,For sale,housewares,Chest,False,True,"['https://acnhcdn.com/latest/FtrIcon/FtrFashioncase_Remake_0_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrFashioncase_Remake_1_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrFashioncase_Remake_2_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrFashioncase_Remake_3_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrFashioncase_Remake_4_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrFashioncase_Remake_5_0.png']","['Tutu', 'Bob', 'Tangy', 'Maple', 'Flurry', 'Aurora', 'Étoile', 'Blaire', 'Tasha']"
cute wardrobe,"['White', 'Sky blue', 'Yellow', 'Red', 'Blue']",False,7300,1825,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",For sale,housewares,Chest,False,True,"['https://acnhcdn.com/latest/FtrIcon/FtrCuteClosetLR_Remake_0_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrCuteClosetLR_Remake_1_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrCuteClosetLR_Remake_2_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrCuteClosetLR_Remake_3_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrCuteClosetLR_Remake_4_0.png']","['Zoe', 'Tutu', 'Megan', 'Twiggy', 'Judy', 'Chelsea', 'Chai', 'Flurry', 'Victoria', 'Lucy', 'Chrissy']"
elegant dresser,"['Gold', 'Gold + Botanical', 'Gold + White with stripe', 'Gold + Gold diamonds', 'Gold + Damascus-pattern red', 'Gold + Damascus-pattern black', 'Gold + Blue roses', 'Gold + Pink roses', 'Silver', 'Silver + Botanical', 'Silver + White with stripe', 'Silver + Gold diamonds', 'Silver + Damascus-pattern red', 'Silver + Damascus-pattern black', 'Silver + Blue roses', 'Silver + Pink roses', 'Brown', 'Brown + Botanical', 'Brown + White with stripe', 'Brown + Gold diamonds', 'Brown + Damascus-pattern red', 'Brown + Damascus-pattern black', 'Brown + Blue roses', 'Brown + Pink roses', 'White', 'White + Botanical', 'White + White with stripe', 'White + Gold diamonds', 'White + Damascus-pattern red', 'White + Damascus-pattern black', 'White + Blue roses', 'White + Pink roses', 'Black', 'Black + Botanical', 'Black + White with stripe', 'Black + Gold diamonds', 'Black + Damascus-pattern red', 'Black + Damascus-pattern black', 'Black + Blue roses', 'Black + Pink roses', 'Blue', 'Blue + Botanical', 'Blue + White with stripe', 'Blue + Gold diamonds', 'Blue + Damascus-pattern red', 'Blue + Damascus-pattern black', 'Blue + Blue roses', 'Blue + Pink roses', 'Pink', 'Pink + Botanical', 'Pink + White with stripe', 'Pink + Gold diamonds', 'Pink + Damascus-pattern red', 'Pink + Damascus-pattern black', 'Pink + Blue roses', 'Pink + Pink roses', 'Light brown', 'Light brown + Botanical', 'Light brown + White with stripe', 'Light brown + Gold diamonds', 'Light brown + Damascus-pattern red', 'Light brown + Damascus-pattern black', 'Light brown + Blue roses', 'Light brown + Pink roses']",False,35000,8750,Nook's Cranny; HHP Office,,For sale,housewares,Chest,True,True,"['https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_0_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_0_1.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_0_2.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_0_3.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_0_4.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_0_5.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_0_6.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_0_7.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_1_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_1_1.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_1_2.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_1_3.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_1_4.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_1_5.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_1_6.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_1_7.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_2_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_2_1.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_2_2.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_2_3.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_2_4.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_2_5.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_2_6.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_2_7.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_3_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_3_1.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_3_2.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_3_3.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_3_4.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_3_5.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_3_6.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_3_7.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_4_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_4_1.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_4_2.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_4_3.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_4_4.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_4_5.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_4_6.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_4_7.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_5_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_5_1.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_5_2.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_5_3.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_5_4.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_5_5.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_5_6.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_5_7.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_6_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_6_1.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_6_2.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_6_3.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_6_4.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_6_5.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_6_6.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_6_7.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_7_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_7_1.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_7_2.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_7_3.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_7_4.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_7_5.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_7_6.png', 'https://acnhcdn.com/latest/FtrIcon/FtrElegantChest_Remake_7_7.png']","['Anabelle', 'Grizzly', 'Klaus', 'Robin', 'Monique', 'Ankha', 'Pudge', 'Del', 'Zell', 'Diana', 'Tia', 'Huck', 'Nan', 'Cleo', 'Reneigh', 'Elvis', 'Monty', 'Samson', 'Rod', 'Pierce', 'Celia', 'Chops', 'Pancetti', 'Baabara', 'Timbra', 'Muffy', 'Ione', 'Rowan', 'Claudia', 'Whitney', 'Apparel Shop']"
imperial chest,"['Red', 'Blue', 'Brown', 'Black']",False,9300,2325,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",For sale,housewares,Chest,False,True,"['https://acnhcdn.com/latest/FtrIcon/FtrOrientalChest_Remake_0_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrOrientalChest_Remake_1_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrOrientalChest_Remake_2_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrOrientalChest_Remake_3_0.png']","['Pinky', 'Pekoe', 'Chester', 'Drago', 'Marcel', 'Cousteau', 'Marlo', 'Deli', 'Tiansheng', 'Blanche', 'Phoebe']"
iron closet,"['Black', 'White']",True,,9000,Crafting,,Not for sale,housewares,Chest,True,True,"['https://acnhcdn.com/latest/FtrIcon/FtrIronClosetLR_Remake_0_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrIronClosetLR_Remake_1_0.png']","['Snooty', 'Moe', 'Benedict', 'Knox', 'Bruce', 'Walker', 'Roscoe', 'Astrid', 'Simon', 'Bella', 'Roald', 'Mira', 'Bianca', 'Wolfgang', 'Kyle']"
ironwood dresser,"['Birch', 'Teak', 'Walnut', 'Old', 'Oak']",True,,3840,Crafting,,Not for sale,housewares,Chest,True,True,"['https://acnhcdn.com/latest/FtrIcon/FtrIronwoodChest_Remake_0_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrIronwoodChest_Remake_1_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrIronwoodChest_Remake_2_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrIronwoodChest_Remake_3_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrIronwoodChest_Remake_4_0.png']","['Curt', 'Ursala', 'Beardo', 'Angus', 'Merry', 'Portia', 'Pompom', 'Miranda', 'Axel', 'Ribbot', 'Tad', 'Boyd', 'Sprocket', 'Aurora', 'Chabwick', 'Boomer', 'Gala', 'Spike', 'Chief', 'Vivian']"
mermaid closet,,True,,22500,Crafting,,Not for sale,housewares,Chest,False,False,https://acnhcdn.com/latest/FtrIcon/FtrMermaidClosetLR.png,['From player catalog after 27th home']
mermaid dresser,,True,,22400,Crafting,,Not for sale,housewares,Chest,False,False,https://acnhcdn.com/latest/FtrIcon/FtrMermaidChest.png,['From player catalog after 27th home']
office cabinet,"['White', 'Ivory & wood', 'Black', 'Gray']",False,2200,550,Nook's Cranny; HHP Office,,For sale,housewares,Chest,False,True,"['https://acnhcdn.com/latest/FtrIcon/FtrOfficeCabinet_Remake_0_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrOfficeCabinet_Remake_1_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrOfficeCabinet_Remake_2_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrOfficeCabinet_Remake_3_0.png']","['Rosie', 'Tabby', 'Lolly', 'June', 'Molly', 'Raddle', 'Chevre', 'Graham', 'Bitty', 'Sydney', 'Monty', 'Petri', 'Queenie', 'Sprocket', 'Curly', 'Boris', 'Gala', 'Sheldon', 'Hazel', 'Hospital']"
pear wardrobe,"['La France', 'Le Lectier']",True,,2600,Crafting,,Not for sale,housewares,Chest,True,True,"['https://acnhcdn.com/latest/FtrIcon/FtrFruitsClosetLR_Remake_0_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrFruitsClosetLR_Remake_1_0.png']","['Paula', 'Cheri', 'Plucky', 'Ellie', 'Apple', 'Victoria', 'Melba', 'Azalea', 'Blaire']"
plastic clothing organizer,"['Black + Plain shirts', 'Black + Striped shirts', 'Black + Thick-striped shirts', 'Black + Checkered shirts', 'Black + Gingham-check shirts', 'Black + Pastel-colored shirts', 'Black + Star-print shirts', 'Black + Polka-dot shirts', 'Gray + Plain shirts', 'Gray + Striped shirts', 'Gray + Thick-striped shirts', 'Gray + Checkered shirts', 'Gray + Gingham-check shirts', 'Gray + Pastel-colored shirts', 'Gray + Star-print shirts', 'Gray + Polka-dot shirts', 'White + Plain shirts', 'White + Striped shirts', 'White + Thick-striped shirts', 'White + Checkered shirts', 'White + Gingham-check shirts', 'White + Pastel-colored shirts', 'White + Star-print shirts', 'White + Polka-dot shirts', 'Brown + Plain shirts', 'Brown + Striped shirts', 'Brown + Thick-striped shirts', 'Brown + Checkered shirts', 'Brown + Gingham-check shirts', 'Brown + Pastel-colored shirts', 'Brown + Star-print shirts', 'Brown + Polka-dot shirts', 'Green + Plain shirts', 'Green + Striped shirts', 'Green + Thick-striped shirts', 'Green + Checkered shirts', 'Green + Gingham-check shirts', 'Green + Pastel-colored shirts', 'Green + Star-print shirts', 'Green + Polka-dot shirts', 'Pink + Plain shirts', 'Pink + Striped shirts', 'Pink + Thick-striped shirts', 'Pink + Checkered shirts', 'Pink + Gingham-check shirts', 'Pink + Pastel-colored shirts', 'Pink + Star-print shirts', 'Pink + Polka-dot shirts', 'Blue + Plain shirts', 'Blue + Striped shirts', 'Blue + Thick-striped shirts', 'Blue + Checkered shirts', 'Blue + Gingham-check shirts', 'Blue + Pastel-colored shirts', 'Blue + Star-print shirts', 'Blue + Polka-dot shirts', 'Orange + Plain shirts', 'Orange + Striped shirts', 'Orange + Thick-striped shirts', 'Orange + Checkered shirts', 'Orange + Gingham-check shirts', 'Orange + Pastel-colored shirts', 'Orange + Star-print shirts', 'Orange + Polka-dot shirts']",False,2400,600,Nook's Cranny; HHP Office,,For sale,housewares,Chest,True,True,"['https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_0_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_0_1.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_0_2.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_0_3.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_0_4.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_0_5.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_0_6.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_0_7.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_1_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_1_1.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_1_2.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_1_3.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_1_4.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_1_5.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_1_6.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_1_7.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_2_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_2_1.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_2_2.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_2_3.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_2_4.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_2_5.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_2_6.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_2_7.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_3_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_3_1.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_3_2.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_3_3.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_3_4.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_3_5.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_3_6.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_3_7.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_4_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_4_1.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_4_2.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_4_3.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_4_4.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_4_5.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_4_6.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_4_7.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_5_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_5_1.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_5_2.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_5_3.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_5_4.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_5_5.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_5_6.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_5_7.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_6_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_6_1.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_6_2.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_6_3.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_6_4.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_6_5.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_6_6.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_6_7.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_7_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_7_1.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_7_2.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_7_3.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_7_4.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_7_5.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_7_6.png', 'https://acnhcdn.com/latest/FtrIcon/FtrPlasticChest_Remake_7_7.png']","['Teddy', 'Chow', 'Jitters', 'Rudy', 'Bam', 'Margie', 'Rocket', 'Iggly', 'Hugh', 'Renée', 'Cally', 'Tasha', 'Hazel']"
ranch wardrobe,"['Natural', 'Dark brown', 'White', 'Blue', 'Pink', 'Green', 'Vintage']",False,5500,1375,Nook's Cranny; HHP Office,,For sale,housewares,Chest,False,True,"['https://acnhcdn.com/latest/FtrIcon/FtrCountryClosetLR_Remake_0_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrCountryClosetLR_Remake_1_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrCountryClosetLR_Remake_2_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrCountryClosetLR_Remake_3_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrCountryClosetLR_Remake_4_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrCountryClosetLR_Remake_5_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrCountryClosetLR_Remake_6_0.png']","['Ursala', 'Punchy', 'Maple', 'Becky', 'Fauna', 'Bea', 'Benjamin', 'Dora', 'Candi', 'Chadder', 'Pancetti', 'Stella', 'Caroline', 'Sylvana']"
rattan wardrobe,"['Brown', 'Reddish brown', 'Light brown', 'White', 'Gray', 'Black']",False,6900,1725,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",For sale,housewares,Chest,False,True,"['https://acnhcdn.com/latest/FtrIcon/FtrRattanClosetLR_Remake_0_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrRattanClosetLR_Remake_1_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrRattanClosetLR_Remake_2_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrRattanClosetLR_Remake_3_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrRattanClosetLR_Remake_4_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrRattanClosetLR_Remake_5_0.png']","['Pango', 'Zoe', 'Piper', 'Midge', 'Olivia', 'Pekoe', 'Joey', 'Mallary', 'Opal', 'Bertha', 'Ed', 'Cleo', 'Yuka', 'Gonzo', 'Mathilda', 'Petri', 'Julia', 'Cole']"
safe,"['Silver', 'White', 'Black', 'Gold']",False,3600,900,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",For sale,housewares,Chest,False,True,"['https://acnhcdn.com/latest/FtrIcon/FtrSafebox_Remake_0_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrSafebox_Remake_1_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrSafebox_Remake_2_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrSafebox_Remake_3_0.png']","['Olaf', 'Grizzly', 'Admiral', 'T-Bone', 'Kid Cat', 'Katt', 'Pudge', 'Murphy', 'Chevre', 'Graham', 'Marlo', 'Rocco', 'Sydney', 'Tammi', 'Rizzo', 'Greta', 'Cephalobot', 'Avery', 'Cube', 'Rasher', 'Boris', 'Gala', 'Chops', 'Pippy', 'Hornsby', 'Rowan', 'Dobie']"
school locker,"['Silver', 'Gray', 'White', 'Colorful', 'Black']",False,3000,750,Nook's Cranny; HHP Office,,For sale,housewares,Chest,False,True,"['https://acnhcdn.com/latest/FtrIcon/FtrSchoolLocker_Remake_0_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrSchoolLocker_Remake_1_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrSchoolLocker_Remake_2_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrSchoolLocker_Remake_3_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrSchoolLocker_Remake_4_0.png']","['Tabby', 'Broffina', 'Scoot', 'Velma', 'Al', 'Buck', 'Frank', 'Hopper', 'Agent S', 'Leonardo', 'School']"
short file cabinet,"['Silver', 'Black', 'White']",False,2400,600,Nook's Cranny; HHP Office,,For sale,housewares,Chest,False,True,"['https://acnhcdn.com/latest/FtrIcon/FtrFilecabinetM_Remake_0_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrFilecabinetM_Remake_1_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrFilecabinetM_Remake_2_0.png']","['Cyrano', 'Rosie', 'Tabby', 'Kody', 'Derwin', 'Molly', 'Raddle', 'Chevre', 'Graham', 'Bitty', 'Sydney', 'Ozzie', 'Monty', 'Hopper', 'Curly', 'Gala', 'Gaston', 'Pippy', 'Genji', 'Hazel', 'School']"
