Name,Variation,DIY,Buy,Sell,Source,Source Notes,Catalog,Tab,Tag,Customize,Cyrus,Image,HHP Source
Princess Peach dress,,False,6000,1500,Nook Shopping Promotion,Not available before March 1st 2021,Promotion,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressHPeach0.png,From player catalog after 27th home
racing outfit (Black),Black,False,2450,612,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLRacer3.png,"['Roald', 'Filbert']"
racing outfit (Red),Red,False,2450,612,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLRacer0.png,"['Roald', 'Filbert']"
racing outfit (Yellow),Yellow,False,2450,612,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLRacer2.png,"['Roald', 'Filbert']"
racing outfit (Blue),Blue,False,2450,612,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLRacer1.png,"['Roald', 'Filbert']"
rad power skirt suit (Red),Red,False,2240,560,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLBubbly0.png,['Nan']
rad power skirt suit (Pink),Pink,False,2240,560,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLBubbly1.png,['Nan']
rad power skirt suit (Yellow),Yellow,False,2240,560,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLBubbly5.png,['Nan']
rad power skirt suit (Green),Green,False,2240,560,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLBubbly4.png,['Nan']
rad power skirt suit (Light blue),Light blue,False,2240,560,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLBubbly6.png,['Nan']
rad power skirt suit (Blue),Blue,False,2240,560,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLBubbly3.png,['Nan']
rad power skirt suit (Purple),Purple,False,2240,560,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLBubbly2.png,['Nan']
raggedy outfit (White),White,False,1500,375,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceSalopetteLHalloween2.png,From player catalog after 27th home
raggedy outfit (Black),Black,False,1500,375,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceSalopetteLHalloween5.png,From player catalog after 27th home
raggedy outfit (Red),Red,False,1500,375,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceSalopetteLHalloween4.png,From player catalog after 27th home
raggedy outfit (Orange),Orange,False,1500,375,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceSalopetteLHalloween0.png,From player catalog after 27th home
raggedy outfit (Green),Green,False,1500,375,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceSalopetteLHalloween3.png,From player catalog after 27th home
raggedy outfit (Purple),Purple,False,1500,375,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceSalopetteLHalloween1.png,From player catalog after 27th home
reindeer costume,,False,1700,425,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLReindeerBrown.png,From player catalog after 27th home
Renaissance dress (Red),Red,False,6000,1500,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLRenaissance0.png,['Robin']
Renaissance dress (Pink),Pink,False,6000,1500,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLRenaissance4.png,['Robin']
Renaissance dress (Green),Green,False,6000,1500,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLRenaissance1.png,['Robin']
Renaissance dress (Navy blue),Navy blue,False,6000,1500,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLRenaissance3.png,['Robin']
Renaissance dress (Blue),Blue,False,6000,1500,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLRenaissance2.png,['Robin']
Renaissance dress (Purple),Purple,False,6000,1500,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLRenaissance5.png,['Robin']
retro A-line dress (Light blue),Light blue,False,2550,637,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLRetro2.png,"['Purrl', 'Sydney']"
retro A-line dress (Black),Black,False,2550,637,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLRetro4.png,"['Purrl', 'Sydney']"
retro A-line dress (Pink),Pink,False,2550,637,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLRetro0.png,"['Purrl', 'Sydney']"
retro A-line dress (Blue),Blue,False,2550,637,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLRetro1.png,"['Purrl', 'Sydney']"
retro A-line dress (Yellow),Yellow,False,2550,637,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLRetro3.png,"['Purrl', 'Sydney']"
retro dress (Black),Black,False,2550,637,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNRetro1.png,"['Purrl', 'Cherry', 'Gigi', 'Sydney']"
retro dress (Pink),Pink,False,2550,637,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNRetro3.png,"['Purrl', 'Cherry', 'Gigi', 'Sydney']"
retro dress (Orange),Orange,False,2550,637,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNRetro2.png,"['Purrl', 'Cherry', 'Gigi', 'Sydney', 'Tasha']"
retro dress (Yellow),Yellow,False,2550,637,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNRetro4.png,"['Purrl', 'Cherry', 'Gigi', 'Sydney']"
retro dress (Green),Green,False,2550,637,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNRetro0.png,"['Purrl', 'Cherry', 'Gigi', 'Sydney']"
retro dress (Light blue),Light blue,False,2550,637,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNRetro5.png,"['Purrl', 'Cherry', 'Gigi', 'Sydney']"
retro sleeveless dress (Red),Red,False,1600,400,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNModern2.png,['Sydney']
retro sleeveless dress (Pink),Pink,False,1600,400,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNModern3.png,['Sydney']
retro sleeveless dress (Yellow),Yellow,False,1600,400,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNModern0.png,['Sydney']
retro sleeveless dress (Green),Green,False,1600,400,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNModern1.png,['Sydney']
retro sleeveless dress (Blue),Blue,False,1600,400,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNModern4.png,['Sydney']
ribbons & hearts knit dress (Purple),Purple,False,1960,490,Able Sisters,,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibLDark0.png,From player catalog after 27th home
ribbons & hearts knit dress (Light blue),Light blue,False,1960,490,Able Sisters,,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibLDark3.png,From player catalog after 27th home
ribbons & hearts knit dress (Black),Black,False,1960,490,Able Sisters,,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibLDark1.png,From player catalog after 27th home
ribbons & hearts knit dress (Gray),Gray,False,1960,490,Able Sisters,,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibLDark2.png,From player catalog after 27th home
ruffled dress (Black),Black,False,4240,1060,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonLCorset1.png,['Muffy']
ruffled dress (Red),Red,False,4240,1060,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonLCorset2.png,['Muffy']
ruffled dress (Purple),Purple,False,4240,1060,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonLCorset0.png,['Muffy']
rugby uniform (Red & white),Red & white,False,1760,440,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallHRugby0.png,['Iggly']
rugby uniform (Orange & white),Orange & white,False,1760,440,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallHRugby3.png,['Iggly']
rugby uniform (Green & white),Green & white,False,1760,440,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallHRugby2.png,['Iggly']
rugby uniform (Blue & white),Blue & white,False,1760,440,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallHRugby1.png,['Iggly']
rugby uniform (Red & black),Red & black,False,1760,440,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallHRugby4.png,['Iggly']
rugby uniform (Orange & black),Orange & black,False,1760,440,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallHRugby7.png,['Iggly']
rugby uniform (Green & black),Green & black,False,1760,440,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallHRugby6.png,['Iggly']
rugby uniform (Blue & black),Blue & black,False,1760,440,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallHRugby5.png,['Iggly']
rumba costume (Red),Red,False,2600,650,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceSalopetteLRumba0.png,From player catalog after 27th home
rumba costume (Pink),Pink,False,2600,650,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceSalopetteLRumba2.png,From player catalog after 27th home
rumba costume (Orange),Orange,False,2600,650,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceSalopetteLRumba1.png,From player catalog after 27th home
rumba dress (Red),Red,False,2600,650,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongHRumba0.png,From player catalog after 27th home
rumba dress (Pink),Pink,False,2600,650,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongHRumba2.png,From player catalog after 27th home
rumba dress (Orange),Orange,False,2600,650,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongHRumba1.png,From player catalog after 27th home
sailor-collar dress (White),White,False,1920,480,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHMarine0.png,"['Del', 'Marina']"
sailor-collar dress (Pink),Pink,False,1920,480,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHMarine3.png,"['Del', 'Marina']"
sailor-collar dress (Blue),Blue,False,1920,480,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHMarine2.png,"['Del', 'Marina']"
sailor-collar dress (Navy blue),Navy blue,False,1920,480,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHMarine1.png,"['Del', 'Marina']"
samurai hakama (White),White,False,2520,630,Able Sisters,,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLSamurai1.png,"['Ken', 'Walt']"
samurai hakama (Black),Black,False,2520,630,Able Sisters,,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLSamurai0.png,"['Ken', 'Walt']"
samurai hakama (Vermilion),Vermilion,False,2520,630,Able Sisters,,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLSamurai5.png,"['Ken', 'Walt']"
samurai hakama (Light pink),Light pink,False,2520,630,Able Sisters,,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLSamurai6.png,"['Ken', 'Walt']"
samurai hakama (Pale orange),Pale orange,False,2520,630,Able Sisters,,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLSamurai3.png,"['Ken', 'Walt']"
samurai hakama (Sky blue),Sky blue,False,2520,630,Able Sisters,,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLSamurai4.png,"['Ken', 'Walt']"
samurai hakama (Blue),Blue,False,2520,630,Able Sisters,,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLSamurai2.png,"['Ken', 'Walt']"
sari (Garnet),Garnet,False,2520,630,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBlongHSally0.png,"['Canberra', 'Deli']"
sari (Topaz),Topaz,False,2520,630,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBlongHSally2.png,"['Canberra', 'Deli']"
sari (Aquamarine),Aquamarine,False,2520,630,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBlongHSally1.png,"['Canberra', 'Deli']"
sari (Amethyst),Amethyst,False,2520,630,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBlongHSally3.png,"['Canberra', 'Deli']"
satin dress (Berry red),Berry red,False,1600,400,Able Sisters,Available from Able Sisters shop only,For sale,clothing,dressup,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNSatin2.png,"['Midge', 'Judy', 'Agnes']"
